 0.13533E-26 0.53766E-29 0.00000E+00   254036    17587    7    13226 0.977E+31 0.65871E-33  0.13533E-26  0.10130E-30  0.10130E-30    13226
   5    0.13461E-26    0.17265E-28    0.22944E+01    0.79568E-25    0.13461E-26
   6    0.13658E-26    0.10119E-28    0.18743E+01    0.42617E-25    0.13658E-26
   7    0.13490E-26    0.64589E-29    0.17129E+01    0.44760E-25    0.13490E-26
