 0.15167E+06 0.10704E+04 0.00000E+00    14035     1111    3     1106 0.729E-02 0.11887E+01  0.15167E+06  0.13713E+03  0.13713E+03     1106
   1    0.15100E+06    0.39709E+04    0.11761E+01    0.59066E+06    0.15100E+06
   2    0.15065E+06    0.20724E+04    0.87004E+00    0.50279E+06    0.15065E+06
   3    0.15215E+06    0.13170E+04    0.77422E+00    0.33089E+06    0.15215E+06
